LOAN;MORTDUE;VALUE;REASON;JOB;YOJ;DEROG;DELINQ;CLAGE;NINQ;CLNO;BAD
22900;61067;96306;DebtCon;Other;5;0;0;228.898609;1;20;0
22900;67312;95000;HomeImp;Mgr;3.9;0;2;122.76666667;0;32;1
22900;65017;88066;DebtCon;Other;3;0;0;93.552927533;1;29;0
22900;107241;138883;DebtCon;Mgr;9;1;0;201.7857441;5;18;0
22900;161754;193666;DebtCon;Mgr;2;0;0;260.25108099;0;27;1
22900;28217;52804;DebtCon;Other;14;0;0;109.36568457;1;25;0
22900;41174;86851;HomeImp;Other;25;0;0;267.13260885;0;7;0
22900;41130;81069;DebtCon;ProfExe;8;0;0;276.08761885;0;19;0
22900;50876;74270;DebtCon;Other;5;0;0;72.004509982;1;19;0
23000;108464;155821;DebtCon;Mgr;16;0;0;170.22315657;0;26;0
23000;58696;102176;HomeImp;ProfExe;18;0;0;629.09576631;0;23;0
23000;76561;111389;DebtCon;Mgr;8;0;1;301.23291075;2;28;0
23000;68275;89967;DebtCon;ProfExe;8;1;0;140.71441489;4;25;0
23000;48191;65080;DebtCon;Other;26;0;0;302.84988395;2;32;0
23000;72638;109183;DebtCon;ProfExe;2;0;0;177.61164796;2;22;1
23000;131200;163390;DebtCon;Other;7;1;0;215.06666667;1;20;0
23000;42600;69500;DebtCon;Other;10;0;0;119.7;1;20;0
23000;56000;92000;DebtCon;Other;8;1;4;69.133333333;2;27;1
23000;47000;78000;DebtCon;Other;17.8;2;1;100.46666667;0;28;1
23000;32000;55000;DebtCon;Other;0.4;0;0;211.03333333;0;23;1
23000;48003;64720;DebtCon;Office;4;0;0;160.6060458;1;26;0
23000;71902;101750;HomeImp;Other;5;0;0;214.38925238;0;13;0
23100;95352;115077;DebtCon;Other;24;0;0;253.32937133;0;26;0
23100;61524;96308;DebtCon;Office;1;0;0;160.38316815;1;21;0
23100;141937;179756;HomeImp;Mgr;6;0;0;328.39849318;0;16;0
23100;93805;135780;HomeImp;ProfExe;5;0;0;155.02538165;0;31;0
23100;42862;63916;DebtCon;Office;5;0;0;182.93211997;1;26;0
23100;109498;156191;DebtCon;Mgr;15;0;0;186.20199627;0;25;0
23100;64601;100170;DebtCon;Office;2;0;0;156.67537504;0;21;0
23100;235937;266793;HomeImp;Self;5;1;0;242.61486138;2;51;0
23200;184526;237546;DebtCon;ProfExe;2;0;0;291.6334148;0;26;0
23200;62811;99320;DebtCon;Office;3;0;0;166.86109892;1;21;0
23200;112948;159050;DebtCon;Mgr;16;0;0;189.83900867;0;25;0
23200;129355;171709;DebtCon;ProfExe;0;0;0;328.51412138;0;30;1
23200;96043;140090;DebtCon;ProfExe;21;0;0;162.64043049;0;24;0
23200;14511;81579;DebtCon;Other;7;0;3;272.938299;0;23;1
23200;40905;81651;DebtCon;ProfExe;6;0;0;274.00207957;0;19;0
23200;131804;171144;DebtCon;ProfExe;6;0;0;197.76872804;0;37;0
23300;103162;135013;DebtCon;Mgr;9;1;0;188.93983988;5;18;0
23300;81144;106102;DebtCon;Mgr;7;0;0;288.37273939;1;28;0
23300;65310;89959;DebtCon;Other;2;0;0;89.794149202;1;30;0
23300;143821;177028;HomeImp;Mgr;8;0;0;320.92343613;0;16;0
23300;84083;107407;DebtCon;Self;2;0;1;153.23333333;6;23;1
23300;61496;102823;HomeImp;ProfExe;18;0;0;649.74710438;1;24;0
23300;71734;100072;DebtCon;ProfExe;6;0;7;122.79944314;0;21;1
23300;27793;50177;DebtCon;Other;16;0;0;136.40160303;1;24;0
23400;64332;95770;HomeImp;Office;13;0;0;128.23922251;0;13;0
23400;72262;94646;DebtCon;Other;2;0;0;105.99926564;1;29;0
23400;48549;68957;DebtCon;Office;6;0;0;172.81072664;1;27;0
23400;125750;165732;DebtCon;ProfExe;6;0;0;195.08453906;0;38;0
23400;97865;120172;DebtCon;Self;2;0;0;200.57575228;1;26;0
23400;89226;119604;DebtCon;Self;3;0;0;221.68138332;1;26;0
23400;90924;116819;DebtCon;Other;24;0;0;245.89786162;1;27;0
23400;45766;66192;DebtCon;Other;26;0;0;284.78157228;2;32;0
23500;95289;122273;HomeImp;Mgr;9;0;0;118.61613434;1;23;0
23500;90246;119320;DebtCon;Other;22;0;0;239.25964489;1;26;0
23500;18989;51607;DebtCon;Other;26;0;1;206.76549496;0;24;0
23500;44952;70191;DebtCon;Office;6;0;0;164.96393992;1;26;0
23500;68049;93394;DebtCon;Mgr;6;0;0;191.1124423;2;18;0
23500;133197;168990;DebtCon;Other;8;1;0;214.28459938;0;19;0
23500;48286;81958;DebtCon;Mgr;6;0;0;248.86009427;2;25;0
23500;54816;87000;DebtCon;Other;3.5;0;1;223.2;0;17;1
23500;90129;141785;DebtCon;ProfExe;23;1;0;158.99682446;0;25;0
23500;37858;60890;DebtCon;Other;2;0;0;110.05727377;0;17;0
23500;65587;87101;DebtCon;Other;3;0;0;83.238000041;2;30;0
23500;62742;111921;DebtCon;ProfExe;15;0;3;282.97601589;0;36;0
23500;132737;285749;HomeImp;Mgr;4;0;0;213.39299486;0;14;0
23500;94109;97194;DebtCon;ProfExe;1;1;0;116.81864817;0;20;0
23500;55731;89079;DebtCon;Mgr;4;0;0;273.67437989;1;25;0
23500;190239;233603;DebtCon;ProfExe;3;0;0;285.33129265;0;27;0
23500;86144;138953;DebtCon;Other;13;0;0;110.05419832;3;15;0
23500;62441;97293;DebtCon;Office;1;0;0;152.83275416;0;21;0
23600;30758;57280;DebtCon;Other;13;0;0;104.39569049;2;24;0
23600;87875;139025;DebtCon;Other;10;0;0;112.91251455;2;15;0
23600;136607;172414;DebtCon;Other;6;0;0;226.04029456;0;20;0
23600;50424;70281;DebtCon;Other;24;0;0;312.73847118;4;31;0
23600;36438;80176;DebtCon;ProfExe;10;0;0;289.70153888;0;19;0
23600;57327;105411;DebtCon;ProfExe;14;0;3;276.18236267;0;35;0
23600;94908;101678;DebtCon;ProfExe;1;1;0;125.70170443;0;19;0
23600;141000;175000;DebtCon;Other;2;0;0;192.76666667;0;35;0
23600;96452;125277;HomeImp;Mgr;11;0;0;127.35992199;1;23;0
23600;126254;169638;DebtCon;ProfExe;6;0;0;176.74916309;0;38;0
23600;140284;182591;DebtCon;ProfExe;21;0;0;224.94134673;0;24;0
23600;56023;83659;DebtCon;Mgr;5;0;0;267.75553453;2;25;0
23700;76196;100929;DebtCon;Other;17;0;0;180.73115396;1;13;0
23700;57553;101656;HomeImp;ProfExe;19;0;0;648.32849259;0;23;0
23700;43712;75191;DebtCon;Office;6;0;0;50.717534833;2;18;1
23700;138632;186585;DebtCon;ProfExe;20;0;0;225.89772555;0;24;0
23700;46910;75136;DebtCon;Other;10;0;0;119.23120438;1;19;0
23700;62949;99295;HomeImp;Office;15;0;0;145.35528027;0;14;0
23700;76000;106000;DebtCon;Sales;2.6;1;0;138.96666667;2;38;1
23700;87141;140428;DebtCon;ProfExe;22;1;0;169.28363143;1;25;0
23700;18825;55549;DebtCon;Other;26;0;1;203.8609299;0;25;0
23700;58068;97948;DebtCon;Office;1;0;0;160.05823642;1;21;0
23800;76390;110315;DebtCon;Mgr;7;0;0;275.95535624;2;29;0
23800;45279;68939;DebtCon;Other;6;0;0;77.228821947;1;19;0
23800;19612;77300;DebtCon;ProfExe;15;0;6;173.46666667;0;19;1
23800;188250;233800;DebtCon;ProfExe;2;0;0;307.57275263;1;27;0
23800;55753;87971;HomeImp;Other;1;0;0;56.667099395;0;13;1
23800;9124;41900;DebtCon;Other;28;0;2;120.73333333;1;16;1
23800;46884;68142;DebtCon;Other;8;0;0;59.405775058;1;18;0
23800;101536;147601;HomeImp;ProfExe;10;0;0;161.25574183;1;23;0
23800;44372;67279;DebtCon;Other;6;0;0;75.813971337;2;19;0
23900;7500;26500;DebtCon;Other;17;3;0;126.83333333;2;19;0
23900;236803;267036;HomeImp;Self;7;0;0;252.07354491;1;50;0
23900;70694;95718;HomeImp;Office;11;0;0;138.16735959;0;13;0
23900;16082;31196;DebtCon;Other;17;2;0;123.36864612;1;19;0
23900;80406;108122;DebtCon;Other;17;0;0;211.92327535;0;13;0
23900;90244;120751;DebtCon;Self;3;0;0;194.98725245;1;26;0
23900;55284;92305;DebtCon;Other;7;0;0;241.08364933;1;19;0
23900;140328;183533;HomeImp;Mgr;8;0;0;322.78811436;0;17;0
24000;43427;68308;DebtCon;Other;25;0;0;302.77226199;2;31;0
24000;96072;122441;HomeImp;Mgr;10;0;0;127.741782;1;24;0
24000;43948;86111;HomeImp;Other;24;0;0;258.30359386;0;7;0
24000;88783;116967;DebtCon;Self;2;0;0;171.50625674;5;23;1
24000;16997;45000;DebtCon;Other;25;0;0;118.66666667;1;11;0
24000;137000;204963;HomeImp;ProfExe;5;0;0;189.7;1;28;0
24000;114196;150000;DebtCon;Mgr;4;0;0;289.13333333;0;25;0
24000;59300;88000;DebtCon;Other;16;0;0;97.933333333;1;17;0
24000;18655;48800;HomeImp;Other;3;0;0;65.966666667;3;12;1
24000;239568;266430;HomeImp;Self;7;0;0;243.73241747;3;50;0
24000;111488;163796;DebtCon;Mgr;15;0;0;185.80205049;0;25;0
24000;17575;50375;DebtCon;Other;23;0;0;135.76405083;0;11;0
24100;57041;92081;DebtCon;Other;7;0;0;230.05972968;0;19;0
24100;77435;113000;DebtCon;ProfExe;10;0;1;124.76666667;0;19;0
24100;30951;58000;DebtCon;Mgr;11;0;4;36.5;0;12;1
24100;184697;238729;DebtCon;ProfExe;2;0;0;317.69255678;0;26;0
24100;61811;97086;DebtCon;Other;6;0;0;222.62659082;1;19;0
24100;80005;102098;DebtCon;Other;18;1;0;196.25310409;1;12;0
24100;104442;161366;DebtCon;Mgr;14;0;0;195.64233318;0;25;0
24100;95549;112283;DebtCon;Other;22;0;0;243.34973257;0;28;0
24100;57555;90732;DebtCon;Other;8;0;0;236.96199248;1;19;0
24200;45902;70212;DebtCon;Other;25;0;0;303.76246947;3;32;0
24200;91491;141827;DebtCon;ProfExe;21;1;0;163.17437719;0;25;0
24200;92572;121310;HomeImp;Mgr;9;0;0;117.04550066;1;24;0
24200;242111;266670;HomeImp;Self;6;1;0;243.00312872;3;51;0
24200;49798;67458;DebtCon;Other;6;0;0;68.931110225;2;18;0
24200;121000;162900;DebtCon;Self;13;1;1;151.93333333;1;35;1
24200;68477;91598;DebtCon;Other;16;0;0;88.665201262;0;17;0
24200;22763;47622;DebtCon;Other;23;0;0;126.92269121;1;10;0
24200;63229;89394;DebtCon;Other;15;0;0;84.668791549;0;16;0
24200;150939;183208;DebtCon;Other;1;0;0;205.77680196;0;34;0
24200;90626;116601;DebtCon;Self;2;0;0;226.11638661;1;27;0
24200;104005;158224;DebtCon;Mgr;14;0;0;175.62208285;0;25;0
24300;142000;175000;DebtCon;ProfExe;6;0;0;323.66666667;0;35;0
24300;70912;98353;DebtCon;ProfExe;9;1;0;126.2435974;3;26;0
24300;50826;68199;DebtCon;Other;7;0;0;71.1819889;1;19;0
24300;41323;73309;DebtCon;Other;27;0;1;298.18590413;2;32;0
24300;110442;138581;DebtCon;Mgr;9;2;0;175.15368945;4;17;0
24300;236390;262210;HomeImp;Self;6;0;0;243.07790007;2;50;0
24300;55579;98320;DebtCon;ProfExe;1;0;0;187.02181081;0;26;0
24300;21660;48475;DebtCon;Other;26;0;0;102.78283553;0;10;0
24300;123686;153184;DebtCon;Mgr;4;0;0;298.28291333;0;25;0
24300;42276;68775;DebtCon;Other;24;0;0;309.68358561;2;31;0
24400;119000;144400;DebtCon;Mgr;33;0;2;229.3;7;36;1
24400;88000;119100;HomeImp;Other;12;0;0;84.233333333;5;19;1
24400;237543;261393;HomeImp;Self;3;1;0;254.51744803;2;50;0
24400;69873;101484;DebtCon;Other;15;0;6;225.7525542;0;29;1
24400;50317;71327;DebtCon;Other;6;0;0;45.485801767;1;18;0
24400;119111;154860;DebtCon;Mgr;3;0;0;296.93039006;0;25;0
24400;147073;182069;DebtCon;Other;2;0;0;173.71494662;0;35;0
24400;26366;54775;DebtCon;Other;13;0;0;101.63623493;2;24;0
24400;109253;158257;DebtCon;Mgr;17;0;0;193.96528716;0;25;0
24400;93411;140031;HomeImp;ProfExe;6;0;0;177.51124938;0;32;0
24400;65233;96473;DebtCon;Other;15;0;0;80.098690968;1;17;0
24400;91316;147837;DebtCon;ProfExe;23;0;0;170.05674853;0;24;0
24400;80065;118423;DebtCon;ProfExe;8;0;1;126.54274617;0;18;0
24400;61260;103842;DebtCon;ProfExe;1;0;0;179.5402847;0;26;0
24400;112178;159638;DebtCon;Mgr;17;0;0;197.96955851;0;26;0
24400;95843;123377;DebtCon;Self;2;0;0;201.97675616;1;26;0
24500;33537;57048;DebtCon;Other;14;0;0;99.376132515;1;24;0
24500;21470;52228;DebtCon;Other;25;0;0;124.55994931;0;11;0
24500;80072;107559;DebtCon;Other;18;0;0;194.87746019;0;12;0
24500;118251;158758;DebtCon;Mgr;2;0;0;282.64992165;0;24;0
24500;69615;94656;DebtCon;ProfExe;7;0;1;136.55562165;3;26;0
24500;134188;171658;DebtCon;Other;5;1;0;219.16757792;0;20;0
24500;67336;96060;DebtCon;ProfExe;8;0;1;142.34424975;3;25;0
24500;62490;97467;DebtCon;Other;14;0;0;96.972678724;1;17;0
24500;95736;134000;HomeImp;Mgr;1.5;0;1;122.5;2;20;1
24500;52000;84915;DebtCon;Office;0.4;0;1;93.166666667;0;23;0
24500;82756;122917;DebtCon;ProfExe;11;0;1;108.65014117;0;18;0
24500;123319;159934;DebtCon;Mgr;2;0;0;300.62518954;0;25;0
24600;113034;165176;DebtCon;Mgr;15;0;0;194.84216401;0;26;0
24600;83099;113245;DebtCon;ProfExe;9;0;1;122.74921636;0;19;0
24600;71862;94704;DebtCon;Other;1;0;0;93.261713389;2;29;0
24600;41300;61700;DebtCon;Office;19;0;0;181.63333333;2;22;0
24600;135278;164559;DebtCon;Other;5;1;0;225.36684849;0;20;0
24600;75636;112956;DebtCon;ProfExe;1;1;0;318.54616542;3;42;1
24700;55435;89663;DebtCon;Mgr;7;0;0;252.62206943;2;26;0
24700;149235;178454;DebtCon;ProfExe;5;0;0;324.13778352;0;34;0
24700;111107;163926;DebtCon;Mgr;15;0;1;170.62943141;1;26;0
24700;23231;54024;DebtCon;Other;24;0;0;118.15409152;0;11;0
24700;109377;133116;DebtCon;Mgr;10;1;0;184.35578292;5;17;0
24700;79347;108238;DebtCon;Other;0;1;0;45.62588779;6;49;1
24700;53925;83056;DebtCon;Mgr;4;0;0;251.1883928;2;25;0
24700;44306;74197;DebtCon;Other;5;0;0;73.715250636;1;18;0
24700;98900;115052;DebtCon;Other;23;0;0;239.42607378;1;26;0
24700;77022;112172;DebtCon;Mgr;9;0;1;306.87107786;2;28;0
24800;144410;211936;HomeImp;ProfExe;3;0;0;195.07035954;1;28;0
24800;109084;140355;DebtCon;Mgr;11;2;0;183.79525849;5;18;0
24800;98139;121696;DebtCon;Self;3;0;0;208.52326694;1;27;0
24800;132000;165000;DebtCon;Mgr;19;0;0;187.66666667;4;35;1
24800;37200;67000;DebtCon;Other;10;1;8;242.46666667;4;23;1
24800;82670;106563;DebtCon;Mgr;8;0;0;302.98443202;2;28;0
24800;43287;72898;DebtCon;Other;8;0;0;87.01103562;1;18;0
24800;76220;102087;HomeImp;Mgr;6;0;1;126.64101955;0;32;1
24800;64537;93212;DebtCon;ProfExe;7;1;1;120.35142038;4;25;0
24900;46116;77519;DebtCon;Other;9;0;0;120.08355192;1;19;0
24900;60778;94374;DebtCon;Other;5;0;0;232.1188078;1;20;0
24900;17139;33269;DebtCon;Other;16;3;0;124.19682654;1;18;0
24900;134427;169444;DebtCon;Other;7;1;0;202.44732613;0;19;0
24900;89530;146815;DebtCon;ProfExe;19;1;0;164.77031037;1;25;0
24900;92168;143484;HomeImp;ProfExe;6;0;0;159.58344207;0;31;0
24900;62191;83694;HomeImp;Other;3;0;0;55.937512295;0;14;1
24900;51155;83000;DebtCon;Other;9;1;1;139.03333333;3;30;0
24900;139241;171296;DebtCon;Other;6;1;0;220.68715833;0;19;0
24900;77000;115006;DebtCon;Other;10;0;0;293.23333333;0;36;1
25000;74800;105000;DebtCon;Mgr;10;0;5;163.3;2;46;1
25000;60504;93907;DebtCon;Office;1;0;0;99.993715323;0;23;0
25000;95651;148280;DebtCon;ProfExe;21;1;0;154.5654328;0;24;0
25000;47032;75957;DebtCon;Other;9;0;7;259.46652785;3;22;1
25000;109000;175000;DebtCon;Sales;17;0;0;298.33333333;1;31;0
25000;94000;125000;DebtCon;Office;11;0;1;151.13333333;0;29;0
25000;99348;200000;DebtCon;Other;23;0;0;199.83333333;0;19;0
25000;149000;202500;HomeImp;Other;11;0;0;256.66666667;2;34;0
25000;177000;226000;DebtCon;ProfExe;0.4;0;0;305.13312531;1;33;0
25000;136375;236250;HomeImp;ProfExe;29;0;0;354.1;1;19;0
25000;145000;185000;HomeImp;Self;2;0;0;176.5;1;17;0
25000;57459;96000;DebtCon;Other;16;0;1;133.76666667;0;30;0
25000;188545;241279;DebtCon;Other;9;0;0;102.5;2;26;0
25000;84000;120000;DebtCon;Other;1.5;0;0;188.76821306;2;25;0
25000;94000;141750;DebtCon;Mgr;22;0;0;209;0;13;0
25000;77590;108290;DebtCon;Office;10;0;1;396.73333333;0;45;0
25000;126462;207200;DebtCon;ProfExe;10;0;0;239.8;3;27;0
25000;89000;122000;DebtCon;ProfExe;0;1;0;193.8;3;38;0
25000;199000;236200;HomeImp;Other;8;0;0;133.36666667;1;42;0
25000;140000;183600;DebtCon;ProfExe;12.6;0;1;148.13333333;0;37;0
25000;22800;49523;DebtCon;Other;36;0;0;281.06666667;1;24;0
25000;65000;99000;DebtCon;ProfExe;12;0;0;283.06666667;1;33;0
25000;71700;122500;DebtCon;Office;0;0;0;303.4;1;24;0
25000;69300;111800;DebtCon;Other;5;0;0;95.366666667;2;32;0
25000;65700;93400;DebtCon;Office;10;0;0;149.16666667;0;21;0
25000;98500;130000;DebtCon;Other;5;0;1;201.83333333;4;43;1
25000;46451;89600;DebtCon;Office;10;1;2;95.366666667;2;15;1
25000;71081;112500;DebtCon;Mgr;3;2;0;87.2;1;27;1
25000;26743;57000;DebtCon;Other;2;0;0;90.6;3;19;1
25000;184000;232760;DebtCon;Other;4;0;4;230.1;2;44;1
25000;160000;220000;DebtCon;Other;7;0;6;228.06666667;2;35;1
25000;95000;127000;HomeImp;ProfExe;15;1;2;296.2;2;27;1
25000;105750;141000;HomeImp;Office;15;1;2;305.36666667;2;14;1
25000;117500;165000;DebtCon;ProfExe;17.5;0;3;239.4;1;27;1
25000;123184;200000;DebtCon;Other;12;0;1;160.3;1;32;1
25000;90000;128000;DebtCon;Other;10;1;1;73.033333333;5;40;1
25000;101250;135000;DebtCon;Self;3;0;0;301.3;4;46;1
25000;175225;211000;DebtCon;ProfExe;13;1;2;148.13333333;4;53;1
25000;59000;34000;DebtCon;Sales;10;4;2;125.83333333;7;23;1
25000;106282;167500;HomeImp;ProfExe;14;2;4;198.86666667;2;28;1
25000;132000;165000;DebtCon;ProfExe;10;0;0;196.83333333;1;29;1
25000;122000;151200;DebtCon;Office;1;1;6;262.33333333;3;30;1
25000;104000;188500;DebtCon;Other;0.7;0;11;194.8;1;14;1
25000;86000;120000;DebtCon;Mgr;6;2;1;105.53333333;8;16;1
25000;11300;154340;DebtCon;Other;19;1;5;119.66666667;1;21;1
25000;39000;72500;DebtCon;Other;3;0;1;114.66666667;3;22;1
25000;112000;157000;DebtCon;Office;5.5;0;0;63.9;3;9;1
25000;75110;114208;DebtCon;Mgr;3;2;0;83.052647472;1;27;1
25000;83624;116976;DebtCon;ProfExe;9;0;0;129.54959324;0;19;0
25000;36108;84365;HomeImp;Other;23;0;0;248.85150089;0;7;0
25100;147622;187441;HomeImp;Self;3;0;0;170.48072082;0;16;0
25100;77088;111568;DebtCon;Mgr;7;0;0;288.00802523;2;29;0
25100;46614;69750;DebtCon;Office;17;0;0;193.25257944;1;22;0
25100;65633;100776;DebtCon;Other;15;0;1;141.93813032;0;29;0
25100;41314;71357;DebtCon;Office;19;0;0;183.6314283;1;22;0
25100;58042;98964;DebtCon;Other;16;0;1;125.79586391;0;29;0
25100;96627;128022;DebtCon;ProfExe;1;0;0;197.63347142;3;37;0
25100;66938;92544;DebtCon;ProfExe;8;1;1;135.66507023;4;26;0
25100;143881;243809;HomeImp;ProfExe;27;0;0;353.99083647;1;18;0
25100;73398;115065;DebtCon;Other;5;0;0;88.606337474;2;31;0
25100;24205;54464;DebtCon;Other;25;0;0;116.44076966;0;11;0
25100;137489;168216;DebtCon;Other;7;1;0;211.20898093;1;20;0
25100;108235;201918;DebtCon;Other;24;0;0;199.48646366;0;19;0
25200;94712;127247;DebtCon;Office;8;0;0;166.82201;0;30;0
25200;55283;103324;DebtCon;ProfExe;0;0;0;181.45136816;0;26;0
25200;63258;100392;DebtCon;ProfExe;0;0;0;194.70131583;0;25;0
25200;137054;207511;HomeImp;ProfExe;4;0;0;188.57465948;0;27;0
25200;75037;102227;DebtCon;Office;9;0;0;148.72977821;0;21;0
25200;73168;93608;DebtCon;Office;9;0;0;151.12147952;0;21;0
25200;55823;90658;DebtCon;Office;0;0;0;85.314143075;0;22;0
25200;69510;90781;DebtCon;ProfExe;6;0;1;143.83135388;4;25;0
25200;74038;114722;DebtCon;Mgr;9;0;1;304.00415592;1;28;0
25300;60084;88898;DebtCon;Other;7;0;0;227.08692441;0;19;0
25300;137813;214014;HomeImp;ProfExe;5;0;0;187.19250991;0;27;0
25300;139427;245988;HomeImp;ProfExe;28;0;0;366.11015141;1;18;0
25300;22361;50688;DebtCon;Other;24;0;0;125.40746401;0;11;0
25300;122933;157009;DebtCon;Mgr;3;0;0;280.57384454;0;24;0
25300;51261;87025;DebtCon;Mgr;4;0;0;249.83618476;2;25;0
25300;56393;86612;DebtCon;Mgr;6;0;0;258.14736866;1;25;0
25300;46780;62536;DebtCon;Office;18;0;0;189.13668831;0;22;0
25300;62540;101165;DebtCon;ProfExe;0;0;0;195.45133124;0;25;0
25400;107343;192642;DebtCon;Other;1;0;10;192.6716931;1;14;1
25400;61907;87133;DebtCon;Office;0;0;1;81.49211941;0;22;0
25400;149364;210724;HomeImp;Other;10;0;0;266.50672409;1;34;0
25400;82553;107422;DebtCon;Mgr;9;1;0;305.75970536;2;29;0
25400;44800;78000;DebtCon;Other;21;0;0;211.03333333;1;27;0
25400;158111;209649;HomeImp;Other;10;0;0;254.33618951;1;34;0
25400;62906;96327;DebtCon;Other;17;0;0;110.62012706;1;16;0
25400;138132;243327;HomeImp;ProfExe;27;0;0;349.94092953;0;19;0
25400;69035;108365;DebtCon;ProfExe;13;0;0;281.22191088;1;33;0
25400;61771;105880;DebtCon;Other;17;0;1;130.15042286;0;29;0
25500;143881;178914;DebtCon;ProfExe;7;0;0;323.0225718;0;35;0
25500;79689;117577;DebtCon;ProfExe;9;0;0;114.96849873;0;19;0
25500;44562;79481;DebtCon;Other;10;0;0;126.27780817;1;19;0
25500;50847;79738;DebtCon;Other;20;0;0;204.67790067;0;26;0
25500;79593;113063;DebtCon;ProfExe;9;0;0;135.74061354;0;19;0
25500;113204;184561;DebtCon;Sales;17;1;0;308.95819842;1;31;0
25500;84267;117833;DebtCon;ProfExe;12;0;1;123.75685647;0;18;0
25500;235839;267506;HomeImp;Self;5;0;0;240.21701392;3;51;0
25500;32458;52329;DebtCon;Other;15;0;0;105.7836806;2;24;0
25500;73083;126995;DebtCon;Office;1;0;0;289.20089863;1;24;0
25600;241570;264772;HomeImp;Self;4;1;0;260.74198887;2;50;0
25600;196689;247025;DebtCon;Other;8;0;0;105.42535396;1;25;0
25600;58606;89508;DebtCon;Other;8;1;0;140.71275774;2;30;0
25600;78441;128814;DebtCon;Office;2;0;0;310.50009981;1;24;0
25600;240092;263958;HomeImp;Self;5;1;0;245.67947059;2;51;0
25600;111000;153000;DebtCon;ProfExe;7;0;0;112.63333333;3;27;0
25600;105480;126389;DebtCon;Mgr;25;0;2;307.40290366;2;35;1
25600;50910;87358;DebtCon;Other;19;2;0;104.40647219;0;27;1
25600;144616;211230;HomeImp;ProfExe;7;0;0;199.09130807;0;27;0
25600;140649;212089;HomeImp;ProfExe;4;0;0;187.87142092;0;29;0
25600;76102;119391;DebtCon;Other;5;0;0;87.625382168;1;32;0
25600;139746;210298;HomeImp;ProfExe;6;0;0;185.11257638;1;28;0
25700;94295;143788;DebtCon;Mgr;23;0;0;220.72951888;0;13;0
25700;31333;56733;DebtCon;Other;13;0;0;97.086150555;2;25;0
25700;32039;54499;DebtCon;Other;15;0;0;114.8074121;2;24;0
25700;189995;250814;DebtCon;Other;9;0;0;100.80094267;1;25;0
25700;26059;51800;DebtCon;Other;24;0;0;118.03113124;0;10;0
25700;50800;85000;DebtCon;Other;23;1;2;184.26666667;1;20;0
25700;197425;242602;DebtCon;Other;8;0;0;102.96034553;2;26;0
25700;43881;69954;DebtCon;Other;10;0;0;126.47306563;0;20;0
25700;83733;116386;DebtCon;Office;8;0;1;397.87068918;0;44;0
25700;32613;63065;DebtCon;Other;0;0;0;218.48527507;0;22;1
25700;103598;144594;DebtCon;Mgr;19;0;0;217.94482804;0;13;0
25700;63054;104624;DebtCon;Other;15;0;1;132.10711721;0;29;0
25800;140785;208421;HomeImp;ProfExe;3;0;0;176.27148929;0;28;0
25800;70804;106892;DebtCon;ProfExe;12;0;0;291.07202753;1;33;0
25800;82058;116330;DebtCon;ProfExe;11;0;1;128.44716991;0;18;0
25800;112388;180313;DebtCon;Sales;16;0;0;295.54600578;0;31;0
25800;137140;167096;DebtCon;Other;7;0;1;209.08528296;1;19;0
25900;201877;239546;HomeImp;Other;6;0;0;134.85324273;0;42;0
25900;42105;73249;DebtCon;Other;2;0;0;109.21115611;3;22;1
25900;118965;154728;DebtCon;ProfExe;8;0;0;101.19760679;3;26;0
25900;108319;135884;DebtCon;Mgr;8;1;0;188.37580185;5;18;0
25900;145700;211151;HomeImp;ProfExe;6;0;0;182.17137213;1;27;0
25900;80663;122372;DebtCon;ProfExe;10;0;1;133.66949395;0;18;0
25900;152071;185893;HomeImp;Self;0;0;0;185.54351198;0;16;0
25900;59575;85837;DebtCon;Other;22;0;1;189.75535052;0;19;0
25900;56784;91401;DebtCon;Office;2;0;1;90.16369704;0;23;0
25900;58693;86469;DebtCon;Office;1;0;1;94.12956341;0;23;0
25900;21852;57518;HomeImp;Other;2;0;0;80.168479422;2;11;1
25900;61064;94714;DebtCon;Office;2;0;0;98.809374842;0;23;0
26000;43314;71303;DebtCon;Other;8;0;7;246.31867494;3;23;1
26000;150773;179077;DebtCon;Other;1;0;0;186.91446699;0;35;0
26000;238005;260479;HomeImp;Self;5;1;0;242.29015949;2;51;0
26000;100548;207647;DebtCon;Other;22;0;0;218.59599134;0;18;0
26000;107291;137426;DebtCon;Mgr;9;2;0;191.57344003;4;18;0
26000;139904;172310;DebtCon;Other;6;1;0;204.11441471;0;19;0
26000;75034;100852;DebtCon;Office;10;0;0;152.3539807;0;20;0
26000;58794;91413;DebtCon;Other;5;0;0;230.68023074;0;19;0
26000;119553;158687;DebtCon;Mgr;5;0;0;290.75850449;0;24;0
26000;81764;118388;DebtCon;ProfExe;9;0;0;130.19241813;0;18;0
26000;20119;54563;DebtCon;Other;24;0;0;126.98795944;0;11;0
26000;47067;63292;DebtCon;Office;17;0;0;174.62101544;2;21;0
26100;75164;108483;DebtCon;Mgr;7;0;0;300.83595806;2;28;0
26100;113266;182082;DebtCon;Sales;18;0;0;304.85246909;1;31;0
26100;150464;203202;HomeImp;Other;10;0;0;248.48194525;1;33;0
26100;80176;113247;DebtCon;Mgr;9;0;1;294.75203341;1;29;0
26100;103949;208432;DebtCon;Other;23;0;0;202.59264703;0;18;0
